"pID","app_num","text","title","p1group","app_order","p2final","p1initial","p1_betweenness","p1final","p2initial","word_cnt","funct","pronoun","ppron","i","we","you","shehe","they","ipron","article","verb","auxverb","past","present","future","adverb","preps","conj","negate","quant","number","swear","social","family","friend","humans","affect","posemo","negemo","anx","anger","sad","cogmech","insight","cause","discrep","tentat","certain","inhib","incl","excl","percept","see","hear","feel","bio","body","health","sexual","ingest","relativ","motion","space","time","work","achieve","leisure","home","money","relig","death","assent","nonfl","filler","r_sent.neg","r_sent.pos","r_sent.neut","Gender","Age","Edu","School","Race","Ego","SPP"
"DP912",2,"Place the right pieces in each and every place. If you do it right in the amount of time given, you will be able to advance to the next level. ","Red Block Puzzle",1,25,5,1,"high",1,5,30,63.33,10,6.67,0,0,6.67,0,0,3.33,10,13.33,10,3.33,3.33,3.33,0,16.67,6.67,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0,13.33,0,0,3.33,3.33,3.33,0,6.67,3.33,0,0,0,0,0,0,0,0,0,33.33,3.33,23.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0.305047369,0.694952631,0.200183733,2,22,3,"Rowen",6,0.73191573,2
"DP912",56,"Use this duck to solve mysteries around the world and to unlock different jewels and pleasures. I would not recommend this game to my friends because it does not seem very exciting. ","Agent Duck",0,9,1,1,"high",2,1,32,56.25,15.63,6.25,6.25,0,0,0,0,9.38,3.13,12.5,6.25,0,9.38,3.13,6.25,12.5,9.38,6.25,0,0,0,6.25,0,3.13,0,9.38,9.38,0,0,0,0,34.38,6.25,9.38,3.13,6.25,0,0,9.38,6.25,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,3.13,3.13,0,0,0,0,0,0,0,0.402932633,0.597067367,0.1422564,2,22,3,"Rowen",6,0.73191573,2
"DP912",41,"Puzzle solving and problem solving game that is about a squirrel and its nuts. You need to help him store as much nuts as possible before the time runs out. I would not recommend this to my friends because of puzzle and simplicity. ","Nuts Physics",0,21,4,1,"high",1,4,43,58.14,16.28,9.3,4.65,0,2.33,2.33,0,6.98,4.65,6.98,4.65,0,4.65,2.33,2.33,18.6,13.95,2.33,2.33,0,0,11.63,0,2.33,0,4.65,2.33,2.33,0,0,0,32.56,4.65,6.98,6.98,6.98,0,0,9.3,2.33,0,0,0,0,0,0,0,0,0,9.3,2.33,2.33,4.65,0,4.65,2.33,0,2.33,0,0,0,0,0,0.624553109,0.375446891,0.193491962,2,22,3,"Rowen",6,0.73191573,2
"DP912",78,"This app is a rocket game where I think you must guide it through obstacles and collect items along the way. It looks like a simple time killing game","Space Dust",1,6,4,3,"low",3,4,29,51.72,17.24,6.9,3.45,0,3.45,0,0,10.34,10.34,13.79,6.9,0,10.34,3.45,3.45,6.9,3.45,0,6.9,0,0,10.34,0,0,0,3.45,0,3.45,0,3.45,0,17.24,3.45,0,3.45,0,3.45,3.45,6.9,0,3.45,3.45,0,0,0,0,0,0,0,10.34,0,3.45,3.45,0,0,6.9,0,0,0,3.45,0,0,0,0.399158556,0.600841444,0.220035051,2,22,3,"Rowen",6,0.73191573,2
"DP912",25,"This game also looks like a children's game and I do not see myself stumbling upon ir and downloading it to play it. The babyish colors do not look appealing","Gum Drop",0,9,4,1,"low",1,4,31,51.61,16.13,6.45,6.45,0,0,0,0,9.68,6.45,16.13,6.45,0,16.13,0,3.23,6.45,9.68,6.45,0,0,0,12.9,0,0,6.45,3.23,3.23,0,0,0,0,12.9,0,0,0,0,0,0,6.45,6.45,12.9,12.9,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,9.68,0,0,0,0,0,0,0,0.54422422,0.45577578,0.190630233,2,22,3,"Rowen",6,0.73191573,2
"DP912",73,"This game looks like fun because you get catapult something again and again and again. I would recommend this game to anyone who just wants to kill time playing a simple game","Catapulten",1,0,1,4,"low",4,1,32,56.25,21.88,6.25,3.13,0,3.13,0,0,15.63,3.13,12.5,3.13,0,9.38,3.13,12.5,6.25,9.38,0,3.13,0,0,18.75,0,0,0,9.38,6.25,3.13,0,3.13,0,25,0,3.13,6.25,6.25,0,0,6.25,6.25,3.13,3.13,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,3.13,0,0,0,0.681062522,0.318937478,0.251540109,2,22,3,"Rowen",6,0.73191573,2
"DP912",4,"Match different color balls to their appropriate colors. Do it in a certain amount of time so that you can move onto the next level. I would not recommend this app to others. ","Droppix",3,4,4,1,"high",NA,4,33,57.58,21.21,9.09,3.03,0,3.03,0,3.03,12.12,6.06,9.09,9.09,0,6.06,3.03,3.03,15.15,3.03,3.03,3.03,0,0,6.06,0,0,0,3.03,3.03,0,0,0,0,9.09,0,0,3.03,0,3.03,0,0,3.03,6.06,6.06,0,0,0,0,0,0,0,18.18,3.03,9.09,6.06,0,0,0,0,0,0,0,0,0,0,0.312960475,0.687039525,0.194614363,2,22,3,"Rowen",6,0.73191573,2
"DP912",65,"I do not remember what the objective of this game was, however, i do not think  i would play it because it looks to be rather childish and a waste","Armadillo",3,17,NA,2,"low",2,4,30,73.33,23.33,10,10,0,0,0,0,13.33,6.67,23.33,16.67,3.33,13.33,3.33,6.67,6.67,10,6.67,0,0,0,3.33,0,0,0,3.33,3.33,0,0,0,0,26.67,6.67,3.33,6.67,0,0,0,3.33,10,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0.851361517,0.148638483,0.231485179,2,22,3,"Rowen",6,0.73191573,2
"DP912",10,"This game is a water game and I dont think I would play this either because it just looks too simple for my taste. The way the app looks affects my desire to play it","Floobz",0,15,2,1,"low",1,2,35,60,22.86,11.43,11.43,0,0,0,0,11.43,8.57,17.14,8.57,0,14.29,2.86,5.71,5.71,5.71,2.86,5.71,0,0,5.71,0,0,0,5.71,5.71,0,0,0,0,22.86,2.86,5.71,5.71,0,0,0,2.86,5.71,8.57,5.71,0,0,5.71,0,0,0,5.71,2.86,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0.771886999,0.228113001,0.209075376,2,22,3,"Rowen",6,0.73191573,2
"DP912",18,"Move through various roads and avoid certain obstacles to be able to drive your character home safely. I would not recommend this app to others because you have to use puzzles.","Slide Road",0,3,NA,1,"high",1,3,31,54.84,16.13,9.68,3.23,0,6.45,0,0,6.45,0,12.9,9.68,0,6.45,3.23,0,16.13,6.45,3.23,3.23,0,0,6.45,0,0,0,9.68,6.45,3.23,3.23,0,0,32.26,0,6.45,3.23,3.23,3.23,9.68,3.23,3.23,0,0,0,0,0,0,0,0,0,9.68,6.45,3.23,0,0,3.23,0,3.23,0,0,0,0,0,0,0.467194267,0.532805733,0.151708609,2,22,3,"Rowen",6,0.73191573,2
"DP912",53,"I don't think this games looks very interesting. The app shows a friendly looking green alien and it just doesnt look like it offers a good gaming experience","Tanglers",2,18,4,2,"low",2,4,29,37.93,13.79,3.45,3.45,0,0,0,0,10.34,10.34,13.79,3.45,0,13.79,0,6.9,0,3.45,3.45,0,0,0,10.34,0,3.45,0,10.34,10.34,0,0,0,0,10.34,3.45,0,0,0,0,0,3.45,3.45,17.24,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0.454615642,0.545384358,0.177811817,2,22,3,"Rowen",6,0.73191573,2
"DP912",13,"Help an an owl escape various traps laid out for him. Using logic and problem solving skills, you can help this owl become safe. I would not recommend this app to others because it is very boring.","Hoot",3,3,4,1,"high",1,4,37,56.76,18.92,8.11,2.7,0,2.7,2.7,0,10.81,5.41,13.51,10.81,0,10.81,2.7,2.7,8.11,5.41,2.7,2.7,0,0,10.81,0,0,0,8.11,2.7,5.41,0,0,0,29.73,8.11,8.11,5.41,0,0,2.7,5.41,2.7,0,0,0,0,0,0,0,0,0,2.7,0,2.7,0,0,5.41,0,0,0,0,0,0,0,0,0.46979922,0.53020078,0.297761752,2,22,3,"Rowen",6,0.73191573,2
"DP912",16,"This game it something I would play if i was really bored. Killing bugs isnt something i would hate to do so i certainly wouldnt mind playing it","Bug Battles",2,11,3,2,"low",2,3,28,67.86,32.14,14.29,14.29,0,0,0,0,17.86,0,25,21.43,3.57,10.71,10.71,7.14,3.57,7.14,7.14,0,0,0,3.57,0,0,0,21.43,10.71,10.71,0,7.14,0,32.14,0,0,14.29,10.71,3.57,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,0,0,0,3.57,0,0,0,0.885217402,0.114782598,0.084736158,2,22,3,"Rowen",6,0.73191573,2
"DP912",12,"The evil key game seems to look very basic, however i would try it out because i like games with a bit of mystery. I wouldnt reccommmend it to anyone else though","Evil Key",0,23,4,2,"low",2,4,32,62.5,18.75,9.38,9.38,0,0,0,0,9.38,6.25,15.63,6.25,0,9.38,6.25,9.38,15.63,9.38,3.13,6.25,0,0,9.38,0,0,0,3.13,0,3.13,0,3.13,0,25,3.13,3.13,6.25,9.38,0,0,6.25,0,3.13,3.13,0,0,0,0,0,0,0,3.13,0,3.13,0,0,3.13,6.25,0,0,0,0,0,0,0,0.50528842,0.49471158,0.127871359,2,22,3,"Rowen",6,0.73191573,2
"DP912",80,"I dont remember exactly what this game is, but it looks too simple and boring for me to play  just because of how the app itself looks and is designed","Build A Path",2,20,2,2,"low",2,2,30,66.67,20,6.67,6.67,0,0,0,0,13.33,3.33,16.67,10,0,16.67,0,10,10,16.67,3.33,3.33,0,0,3.33,0,0,0,6.67,3.33,3.33,0,0,0,26.67,3.33,6.67,0,0,3.33,0,6.67,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0.878188509,0.121811491,0.138615563,2,22,3,"Rowen",6,0.73191573,2
"DP912",33,"The cow is supposed to eat the grass, that is the objective of this game. I personally wouldnt mind playing this but it would get boring very quickly","Moovin Up",2,13,2,2,"low",2,2,28,60.71,17.86,3.57,3.57,0,0,0,0,14.29,10.71,21.43,14.29,3.57,10.71,7.14,7.14,7.14,3.57,3.57,0,0,0,3.57,0,0,0,7.14,3.57,3.57,0,0,0,17.86,0,0,7.14,3.57,0,0,0,3.57,0,0,0,0,3.57,0,0,0,3.57,3.57,0,0,3.57,0,0,7.14,0,0,0,0,0,0,0,0.815962425,0.184037575,0.191146644,2,22,3,"Rowen",6,0.73191573,2
"DP912",76,"In this game you have to stash as many items away as you can in the allotted time. I would not recommend this game to my friends because of it being less fun and very dull. ","Stash Dash",0,2,2,1,"high",1,2,36,75,19.44,11.11,5.56,0,5.56,0,0,8.33,2.78,11.11,11.11,0,5.56,2.78,2.78,22.22,11.11,2.78,8.33,0,0,13.89,0,2.78,0,8.33,5.56,2.78,0,0,2.78,11.11,0,2.78,2.78,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,11.11,0,8.33,2.78,0,0,5.56,0,0,0,0,0,0,0,0.682627172,0.317372828,0.211675509,2,22,3,"Rowen",6,0.73191573,2
"DP915",64,"I live for puzzles. Mazes is an awesome app that you can spend hours on doing puzzle after puzzle until you look up and realize it's 3 AM. Or worse, 3 PM, and you've spent your whole work day on the toilet playing a children's game. ","Mazes",3,16,4,5,"high",5,3,49,48.98,14.29,10.2,2.04,0,8.16,0,0,4.08,6.12,12.24,8.16,2.04,8.16,0,0,12.24,8.16,0,2.04,0,0,12.24,0,0,2.04,6.12,4.08,2.04,0,0,0,14.29,2.04,0,0,8.16,0,0,4.08,2.04,2.04,2.04,0,0,0,0,0,0,0,14.29,0,6.12,8.16,2.04,2.04,4.08,0,4.08,0,0,2.04,0,0,0.518777279,0.481222721,0.152543666,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",3,"This game is a lot of fun! It is an adventure game, which is a nice break from the usual games out there. I would definitely recommend it for all ages!","Castle Escape",0,2,4,4,"low",4,2,31,67.74,16.13,3.23,3.23,0,0,0,0,12.9,12.9,12.9,12.9,0,9.68,3.23,6.45,12.9,0,0,6.45,0,0,9.68,0,0,0,12.9,12.9,0,0,0,0,16.13,0,0,3.23,3.23,6.45,0,3.23,0,0,0,0,0,0,0,0,0,0,12.9,0,3.23,6.45,0,0,9.68,0,0,0,0,0,0,0,0.170289283,0.829710717,0.260745579,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",51,"As funny as the title of this game is, it's unfortunately quite boring. Who knew falling balls wouldn't be hilarious in execution? Disappointing, to say the least. ","Faaalling Balls",1,20,2,3,"high",3,3,29,44.83,10.34,0,0,0,0,0,0,10.34,6.9,10.34,6.9,3.45,3.45,0,0,17.24,6.9,0,3.45,0,0,10.34,0,0,0,17.24,6.9,10.34,0,0,3.45,6.9,3.45,0,0,3.45,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,6.9,3.45,3.45,0,0,0,3.45,0,0,0,3.45,0,0,0,0.817524271,0.182475729,0.085419979,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",39,"This game is alright, but very basic. There should be more levels and more variety in the game. If they did that, then this game would be a lot more interesting.","Jump Out",3,18,3,2,"low",2,4,31,74.19,12.9,3.23,0,0,0,0,3.23,9.68,6.45,19.35,19.35,3.23,3.23,6.45,6.45,3.23,12.9,0,12.9,0,0,12.9,0,0,0,6.45,6.45,0,0,0,0,19.35,0,0,9.68,6.45,0,0,3.23,6.45,0,0,0,0,0,0,0,0,0,9.68,0,6.45,3.23,0,0,9.68,0,0,0,0,3.23,0,0,0.442891908,0.557108092,0.204241037,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",18,"This game was loved by my younger sister. For me it was way too easy, but the graphics and design of the game best suited her. I would recommend it for younger siblings/children.","Slide Road",0,19,2,2,"low",2,2,34,58.82,20.59,11.76,8.82,0,0,2.94,0,8.82,5.88,11.76,8.82,8.82,0,2.94,2.94,11.76,5.88,0,2.94,0,0,17.65,2.94,0,2.94,8.82,8.82,0,0,0,0,8.82,0,0,2.94,0,0,0,2.94,2.94,0,0,0,0,2.94,0,0,2.94,0,8.82,0,0,5.88,0,2.94,8.82,0,0,0,0,0,0,0,0.378748012,0.621251988,0.208060019,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",79,"This is a very fun game to play! I like that I can play multiple rounds and it never gets old! It has a lot of variety and it is very addicting!","Pastry Pig",3,7,3,4,"low",4,2,32,65.63,21.88,6.25,6.25,0,0,0,0,15.63,6.25,15.63,12.5,0,15.63,0,6.25,6.25,6.25,3.13,3.13,0,0,3.13,0,0,0,9.38,9.38,0,0,0,0,12.5,0,0,0,3.13,3.13,0,6.25,0,3.13,3.13,0,3.13,3.13,0,3.13,0,0,6.25,0,0,6.25,0,0,9.38,0,0,0,0,0,0,0,0.467005013,0.532994987,0.256779392,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",49,"This game is pretty fun if you like mysterious old stuff. It kind of reminds me of Scooby-Doo mixed with Clue (the board game). Good to kill time, like all video games. ","Victorian Mysteries",2,9,3,2,"high",2,2,33,39.39,15.15,6.06,3.03,0,3.03,0,0,9.09,3.03,3.03,3.03,0,3.03,0,0,12.12,3.03,0,3.03,0,0,12.12,0,0,0,12.12,9.09,3.03,0,3.03,0,15.15,0,0,3.03,9.09,3.03,0,3.03,3.03,0,0,0,0,0,0,0,0,0,6.06,0,0,6.06,0,0,12.12,0,0,0,3.03,0,0,0,0.510623231,0.489376769,0.151012239,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",14,"This game is a lot of fun! It reminds me of games like Candy Crush. It never gets old because it is such a classic style for a game. I will keep this app to play from time to time.","Crate",0,13,4,3,"low",3,4,40,57.5,17.5,5,5,0,0,0,0,12.5,7.5,12.5,7.5,0,10,2.5,2.5,15,2.5,2.5,2.5,0,0,7.5,0,0,0,5,5,0,0,0,0,10,0,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,2.5,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0.332538421,0.667461579,0.234208824,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",58,"This game is Alvin and the Chipmunks with less singing and more boring. There is no end to this game, it's so anti-climactic. It's really your typical race-to-the-finish game. Mario Kart, chipmunk style. ","Hank Hazard",3,13,NA,2,"high",2,3,39,51.28,12.82,2.56,0,0,2.56,0,0,10.26,5.13,5.13,5.13,0,5.13,0,7.69,7.69,7.69,2.56,5.13,0,0,10.26,0,0,0,2.56,0,2.56,0,0,0,10.26,0,0,0,0,0,0,7.69,2.56,0,0,0,0,0,0,0,0,0,5.13,0,0,5.13,0,0,10.26,0,0,0,0,0,0,0,0.685464401,0.314535599,0.158540174,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",9,"Nothing compared to fruit ninja, but I guess it's good for... fruit... pacifists? It's exactly what it sounds like. You fling fruits, and even if you don't really like it, you still might accidentally spend 4 hours playing it.","Fruit Fling",0,13,3,4,"high",4,3,42,47.62,23.81,9.52,2.38,0,7.14,0,0,14.29,0,4.76,2.38,0,2.38,2.38,7.14,4.76,7.14,2.38,0,0,0,7.14,0,0,0,4.76,4.76,0,0,0,0,16.67,0,0,2.38,7.14,2.38,0,2.38,7.14,9.52,0,2.38,0,7.14,0,0,0,7.14,4.76,0,0,4.76,0,0,2.38,0,2.38,0,0,0,0,0,0.507947719,0.492052281,0.06669253,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",47,"I enjoyed this game! It reminded me of Mario Kart with the obstacle courses and the competition between characters. I would definitely recommend this to a friend.","Knock It",1,18,4,4,"low",4,1,27,59.26,22.22,11.11,11.11,0,0,0,0,11.11,11.11,3.7,3.7,0,0,3.7,3.7,14.81,3.7,0,0,0,0,7.41,0,3.7,0,11.11,11.11,0,0,0,0,18.52,0,0,3.7,0,3.7,3.7,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,3.7,0,0,0,0,0,0,0,0.185515085,0.814484915,0.108075042,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",30,"This game is very boring. The graphics are kind of annoying with the faces of the orange. The concept of the game is not something that I would play for a long time.","Gravity Orange",2,6,2,2,"low",1,3,33,63.64,12.12,3.03,3.03,0,0,0,0,9.09,18.18,12.12,12.12,0,9.09,3.03,3.03,15.15,0,3.03,0,0,0,6.06,0,0,0,9.09,3.03,6.06,0,3.03,0,12.12,0,0,3.03,3.03,0,0,3.03,6.06,3.03,3.03,0,0,3.03,3.03,0,0,0,6.06,0,0,6.06,0,0,9.09,0,0,0,0,0,0,0,0.780891383,0.219108617,0.119969243,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",20,"I did not enjoy this game. The robot is creepy looking and there is not much going on in this app. I would not recommend it for anyone except maybe teenage boys.","Trampoloons",2,21,2,2,"low",2,4,32,68.75,18.75,6.25,6.25,0,0,0,0,12.5,3.13,12.5,12.5,3.13,6.25,3.13,6.25,12.5,3.13,9.38,3.13,0,0,9.38,0,0,3.13,3.13,3.13,0,0,0,0,25,0,0,3.13,6.25,0,0,3.13,12.5,3.13,3.13,0,0,0,0,0,0,0,9.38,3.13,6.25,0,0,0,3.13,0,0,0,0,0,0,0,0.653803691,0.346196309,0.200186656,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",35,"Life-threateningly addicting. I haven't stopped playing this game for weeks, other than to do my job (sort of). I've been losing sleep over this stupid rainbow ball. It's the most mind-numbing game you will ever play.","Rainbow Ball Rush",0,25,4,4,"high",4,4,41,46.34,19.51,9.76,7.32,0,2.44,0,0,9.76,2.44,9.76,7.32,4.88,2.44,2.44,2.44,12.2,0,0,2.44,0,0,7.32,0,0,0,14.63,4.88,9.76,0,4.88,2.44,12.2,0,0,0,4.88,2.44,2.44,0,0,0,0,0,0,9.76,2.44,7.32,0,0,9.76,0,2.44,7.32,2.44,2.44,12.2,0,0,0,0,0,0,0,0.795791316,0.204208684,0.155072399,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",21,"This game is alright, although it reminds me of a lot of other games. There is not much that is unique about the game, so I got bored of it quickly.","Pathway Game",0,25,3,4,"low",4,5,31,77.42,22.58,6.45,6.45,0,0,0,0,16.13,6.45,12.9,9.68,3.23,9.68,0,12.9,12.9,6.45,3.23,9.68,0,0,9.68,0,0,0,6.45,3.23,3.23,0,0,0,6.45,0,0,0,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,0,0,9.68,0,0,0,0,3.23,0,0,0.63924142,0.36075858,0.149890465,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",16,"ATTENTION: NOT FOR GERMAPHOBES/PEOPLE AFRAID OF BUGS.
I am one of those people. I don't know why I thought I'd enjoy bug battles"" as I am terrified of everything with more than four legs  but I tried and failed. ""","Bug Battles",1,14,1,2,"high",2,3,42,54.76,19.05,14.29,14.29,0,0,0,0,4.76,0,11.9,4.76,4.76,7.14,0,0,16.67,7.14,2.38,2.38,4.76,0,7.14,0,0,4.76,11.9,2.38,9.52,4.76,2.38,2.38,21.43,7.14,2.38,0,0,2.38,0,4.76,4.76,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,2.38,4.76,0,0,0,0,0,0,0,0,0.659325144,0.340674856,0.152242062,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",59,"This game was alright, but very similar to many other games out there. I would not say that it is something that you must play, but it is not a bad game either. ","Little Acorns",0,11,2,2,"low",2,3,33,75.76,27.27,6.06,3.03,0,3.03,0,0,21.21,3.03,15.15,15.15,3.03,6.06,6.06,6.06,6.06,6.06,6.06,6.06,0,0,15.15,0,0,0,9.09,6.06,3.03,0,0,0,27.27,0,0,6.06,3.03,3.03,0,3.03,18.18,3.03,0,3.03,0,0,0,0,0,0,3.03,0,3.03,0,0,0,12.12,0,0,0,0,3.03,0,0,0.526223782,0.473776218,0.180475639,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",80,"Pretty creepy, kind of cute, not that fun. It's one of the slowest developing games I've ever had the mis/fortune of playing. Probably fun for creative kids. ","Build A Path",1,16,1,3,"high",NA,2,30,46.67,10,3.33,3.33,0,0,0,0,6.67,6.67,3.33,3.33,3.33,0,0,6.67,13.33,0,3.33,0,3.33,0,6.67,0,0,3.33,20,20,0,0,0,0,16.67,0,3.33,0,6.67,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,3.33,6.67,0,3.33,0,0,0,0,0,0.333622234,0.666377766,0.08099804,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",78,"The Little Prince meets E.T.? It's fun if you like space travel, of course. It's your typical collect all of the coins and get to the finish line before you run out of fuel"" type of game. ""","Space Dust",3,9,2,3,"high",3,2,40,45,12.5,7.5,0,0,7.5,0,0,5,7.5,2.5,0,0,2.5,0,0,17.5,5,0,2.5,0,0,12.5,0,0,0,2.5,2.5,0,0,0,0,10,0,0,2.5,2.5,2.5,0,5,2.5,0,0,0,0,0,0,0,0,0,17.5,5,7.5,5,5,0,5,0,2.5,0,0,0,0,0,0.392633689,0.607366311,0.257049041,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",43,"Clearly ripped off of Pokemon, but not too bad to play for a week or so before you inevitably grow tired of it. I'm really not even sure what the point of the game is. ","Kinopian",1,8,3,4,"high",4,3,36,66.67,11.11,5.56,2.78,0,2.78,0,0,5.56,8.33,2.78,2.78,0,2.78,0,13.89,19.44,8.33,5.56,0,0,0,5.56,0,0,0,8.33,5.56,2.78,0,0,0,22.22,0,0,0,2.78,8.33,0,0,13.89,0,0,0,0,2.78,0,2.78,0,0,13.89,2.78,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0.852652153,0.147347847,0.089822485,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",34,"Not exactly the most creative title for a video game... it's okay. Meant for violent toddlers and easily distracted adults. Not my thing, maybe not yours either if you're taking the time to read reviews. ","Rusty Orb",1,6,1,4,"high",4,2,37,51.35,13.51,8.11,2.7,0,5.41,0,0,5.41,8.11,5.41,0,2.7,2.7,0,2.7,8.11,5.41,8.11,5.41,0,0,10.81,0,0,2.7,13.51,8.11,5.41,2.7,2.7,0,29.73,2.7,2.7,2.7,8.11,2.7,0,2.7,13.51,0,0,0,0,0,0,0,0,0,2.7,0,0,2.7,5.41,2.7,8.11,0,0,0,0,2.7,0,0,0.542867875,0.457132125,0.106791495,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",33,"This game is obviously tailored for children. Even the animation shows that the appropriate audience for this game is 2-5 year olds. It's kind of fun if you need to kill time at an airport or something but it's pretty uneventful. ","Moovin Up",3,3,3,4,"high",4,3,44,47.73,15.91,2.27,0,0,2.27,0,0,13.64,6.82,6.82,4.55,0,6.82,0,2.27,11.36,6.82,0,0,0,0,9.09,0,0,2.27,6.82,4.55,2.27,0,2.27,0,15.91,0,0,4.55,9.09,2.27,0,0,9.09,0,0,0,0,0,0,0,0,0,6.82,0,2.27,4.55,0,0,6.82,0,0,0,2.27,0,0,0,0.440417085,0.559582915,0.144766809,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",36,"Botanists and gardeners rejoice, your game is finally here. This game is actually pretty fun. Slightly reminiscent of Farmville and all of those annoying Facebook games you keep getting invites for. Also, it's a good reminder to water your plants.","Drip",1,5,1,4,"high",4,1,41,46.34,14.63,7.32,0,0,7.32,0,0,7.32,2.44,7.32,4.88,0,7.32,0,7.32,9.76,7.32,0,2.44,0,0,14.63,0,0,0,9.76,7.32,2.44,0,2.44,0,12.2,0,0,0,2.44,2.44,2.44,4.88,0,0,0,0,0,2.44,0,0,0,2.44,2.44,0,0,2.44,0,0,9.76,2.44,0,0,0,0,0,0,0.33933226,0.66066774,0.143583956,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",10,"Boring, boring, boring. This game is pointless. Obviously aimed towards children (and towards people who are very easily amused by very little). ","Floobz",3,3,1,3,"high",3,3,22,45.45,9.09,0,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,9.09,13.64,4.55,0,0,0,0,18.18,0,0,9.09,22.73,9.09,13.64,0,0,0,9.09,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,13.64,0,13.64,0,0,0,9.09,0,0,0,0,0,0,0,0.783834192,0.216165808,0.117850281,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",37,"This game is a lot of fun, but I only think science geeks would like it. You are trying to keep the bacteria alive, which is an interesting concept for a game.","Glow Worm",2,14,4,3,"low",3,4,32,59.38,15.63,6.25,3.13,0,3.13,0,0,9.38,12.5,18.75,12.5,0,15.63,3.13,3.13,9.38,3.13,0,3.13,0,0,9.38,0,0,0,9.38,6.25,3.13,0,0,0,15.63,3.13,0,3.13,3.13,0,3.13,0,3.13,0,0,0,0,3.13,0,3.13,0,0,0,0,0,0,3.13,3.13,6.25,0,0,0,3.13,0,0,0,0.295028079,0.704971921,0.187356895,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
"DP915",6,"This is fun for about ten minutes and then gets really boring really fast. It's not even really fun from the get-go, more so just time-consuming and makes you feel smart.","High Low Spinner",2,0,1,4,"high",4,3,34,58.82,8.82,2.94,0,0,2.94,0,0,5.88,2.94,17.65,2.94,0,17.65,0,20.59,8.82,11.76,2.94,2.94,2.94,0,2.94,0,0,0,11.76,8.82,2.94,0,0,0,26.47,2.94,2.94,0,0,0,0,5.88,14.71,2.94,0,0,2.94,0,0,0,0,0,14.71,2.94,0,11.76,0,0,0,0,0,0,0,0,0,0,0.688608948,0.311391052,0.144185695,2,18,3,"Uni of Pittsburgh",6,0.39990536,1.45
